timestamp,variableName,value
01/02/2016 00:30,PRUMO_TEMP,28.4,,,
01/02/2016 00:30,PRUMO_PM10,13.94,,,
01/02/2016 00:30,PRUMO_PTS,14.32,,,
01/02/2016 00:30,PRUMO_WS,4.20,,,
01/02/2016 00:30,PRUMO_WD,92.81,,,
01/02/2016 00:30,PRUMO_AT,25.65,,,
01/02/2016 00:30,PRUMO_RH,92.93,,,
01/02/2016 00:30,PRUMO_BP,1017.60,,,
01/02/2016 00:30,PRUMO_SR,0.36,,,
01/02/2016 00:30,PRUMO_RAIN,0.00,,,
01/02/2016 01:30,PRUMO_TEMP,28.4,,,
01/02/2016 01:30,PRUMO_PM10,16.19,,,
01/02/2016 01:30,PRUMO_PTS,15.89,,,
01/02/2016 01:30,PRUMO_WS,4.53,,,
01/02/2016 01:30,PRUMO_WD,90.04,,,
01/02/2016 01:30,PRUMO_AT,25.54,,,
01/02/2016 01:30,PRUMO_RH,93.80,,,
01/02/2016 01:30,PRUMO_BP,1017.10,,,
01/02/2016 01:30,PRUMO_SR,0.39,,,
01/02/2016 01:30,PRUMO_RAIN,0.00,,,
01/02/2016 02:30,PRUMO_TEMP,28.4,,,
01/02/2016 02:30,PRUMO_PM10,13.44,,,
01/02/2016 02:30,PRUMO_PTS,12.44,,,
01/02/2016 02:30,PRUMO_WS,4.83,,,
01/02/2016 02:30,PRUMO_WD,89.77,,,
01/02/2016 02:30,PRUMO_AT,25.37,,,
01/02/2016 02:30,PRUMO_RH,94.06,,,
01/02/2016 02:30,PRUMO_BP,1016.80,,,
01/02/2016 02:30,PRUMO_SR,0.44,,,
01/02/2016 02:30,PRUMO_RAIN,0.00,,,
01/02/2016 03:30,PRUMO_TEMP,28.4,,,
01/02/2016 03:30,PRUMO_PM10,14.36,,,
01/02/2016 03:30,PRUMO_PTS,12.23,,,
01/02/2016 03:30,PRUMO_WS,5.95,,,
01/02/2016 03:30,PRUMO_WD,88.95,,,
01/02/2016 03:30,PRUMO_AT,25.47,,,
01/02/2016 03:30,PRUMO_RH,92.93,,,
01/02/2016 03:30,PRUMO_BP,1016.40,,,
01/02/2016 03:30,PRUMO_SR,0.70,,,
01/02/2016 03:30,PRUMO_RAIN,0.00,,,
01/02/2016 04:30,PRUMO_TEMP,28.4,,,
01/02/2016 04:30,PRUMO_PM10,15.44,,,
01/02/2016 04:30,PRUMO_PTS,12.85,,,
01/02/2016 04:30,PRUMO_WS,6.12,,,
01/02/2016 04:30,PRUMO_WD,85.91,,,
01/02/2016 04:30,PRUMO_AT,25.74,,,
01/02/2016 04:30,PRUMO_RH,90.29,,,
01/02/2016 04:30,PRUMO_BP,1016.50,,,
01/02/2016 04:30,PRUMO_SR,0.77,,,
01/02/2016 04:30,PRUMO_RAIN,0.00,,,
01/02/2016 05:30,PRUMO_TEMP,28.4,,,
01/02/2016 05:30,PRUMO_PM10,19.15,,,
01/02/2016 05:30,PRUMO_PTS,17.41,,,
01/02/2016 05:30,PRUMO_WS,5.74,,,
01/02/2016 05:30,PRUMO_WD,83.38,,,
01/02/2016 05:30,PRUMO_AT,25.80,,,
01/02/2016 05:30,PRUMO_RH,88.54,,,
01/02/2016 05:30,PRUMO_BP,1017.00,,,
01/02/2016 05:30,PRUMO_SR,0.73,,,
01/02/2016 05:30,PRUMO_RAIN,0.00,,,
01/02/2016 06:30,PRUMO_TEMP,28.4,,,
01/02/2016 06:30,PRUMO_PM10,18.23,,,
01/02/2016 06:30,PRUMO_PTS,17.01,,,
01/02/2016 06:30,PRUMO_WS,5.53,,,
01/02/2016 06:30,PRUMO_WD,81.20,,,
01/02/2016 06:30,PRUMO_AT,25.78,,,
01/02/2016 06:30,PRUMO_RH,87.32,,,
01/02/2016 06:30,PRUMO_BP,1017.60,,,
01/02/2016 06:30,PRUMO_SR,14.19,,,
01/02/2016 06:30,PRUMO_RAIN,0.00,,,
01/02/2016 07:30,PRUMO_TEMP,28.5,,,
01/02/2016 07:30,PRUMO_PM10,20.78,,,
01/02/2016 07:30,PRUMO_PTS,18.01,,,
01/02/2016 07:30,PRUMO_WS,5.76,,,
01/02/2016 07:30,PRUMO_WD,75.18,,,
01/02/2016 07:30,PRUMO_AT,26.76,,,
01/02/2016 07:30,PRUMO_RH,82.34,,,
01/02/2016 07:30,PRUMO_BP,1018.60,,,
01/02/2016 07:30,PRUMO_SR,170.46,,,
01/02/2016 07:30,PRUMO_RAIN,0.00,,,
01/02/2016 08:30,PRUMO_TEMP,28.5,,,
01/02/2016 08:30,PRUMO_PM10,17.08,,,
01/02/2016 08:30,PRUMO_PTS,15.19,,,
01/02/2016 08:30,PRUMO_WS,6.41,,,
01/02/2016 08:30,PRUMO_WD,69.83,,,
01/02/2016 08:30,PRUMO_AT,28.04,,,
01/02/2016 08:30,PRUMO_RH,77.15,,,
01/02/2016 08:30,PRUMO_BP,1019.80,,,
01/02/2016 08:30,PRUMO_SR,427.98,,,
01/02/2016 08:30,PRUMO_RAIN,0.00,,,
01/02/2016 09:30,PRUMO_TEMP,28.5,,,
01/02/2016 09:30,PRUMO_PM10,13.35,,,
01/02/2016 09:30,PRUMO_PTS,11.93,,,
01/02/2016 09:30,PRUMO_WS,6.52,,,
01/02/2016 09:30,PRUMO_WD,67.72,,,
01/02/2016 09:30,PRUMO_AT,28.94,,,
01/02/2016 09:30,PRUMO_RH,73.33,,,
01/02/2016 09:30,PRUMO_BP,1020.10,,,
01/02/2016 09:30,PRUMO_SR,675.49,,,
01/02/2016 09:30,PRUMO_RAIN,0.00,,,
01/02/2016 10:30,PRUMO_TEMP,28.2,,,
01/02/2016 10:30,PRUMO_PM10,12.79,,,
01/02/2016 10:30,PRUMO_PTS,16.22,,,
01/02/2016 10:30,PRUMO_WS,6.09,,,
01/02/2016 10:30,PRUMO_WD,71.37,,,
01/02/2016 10:30,PRUMO_AT,29.78,,,
01/02/2016 10:30,PRUMO_RH,69.32,,,
01/02/2016 10:30,PRUMO_BP,1020.20,,,
01/02/2016 10:30,PRUMO_SR,889.55,,,
01/02/2016 10:30,PRUMO_RAIN,0.00,,,
01/02/2016 11:30,PRUMO_TEMP,29.2,,,
01/02/2016 11:30,PRUMO_PM10,15.48,,,
01/02/2016 11:30,PRUMO_PTS,14.29,,,
01/02/2016 11:30,PRUMO_WS,6.25,,,
01/02/2016 11:30,PRUMO_WD,84.22,,,
01/02/2016 11:30,PRUMO_AT,30.25,,,
01/02/2016 11:30,PRUMO_RH,67.10,,,
01/02/2016 11:30,PRUMO_BP,1020.00,,,
01/02/2016 11:30,PRUMO_SR,1040.00,,,
01/02/2016 11:30,PRUMO_RAIN,0.00,,,
01/02/2016 12:30,PRUMO_TEMP,30.6,,,
01/02/2016 12:30,PRUMO_PM10,12.76,,,
01/02/2016 12:30,PRUMO_PTS,11.42,,,
01/02/2016 12:30,PRUMO_WS,6.52,,,
01/02/2016 12:30,PRUMO_WD,95.14,,,
01/02/2016 12:30,PRUMO_AT,30.43,,,
01/02/2016 12:30,PRUMO_RH,66.25,,,
01/02/2016 12:30,PRUMO_BP,1019.50,,,
01/02/2016 12:30,PRUMO_SR,1121.70,,,
01/02/2016 12:30,PRUMO_RAIN,0.00,,,
01/02/2016 13:30,PRUMO_TEMP,30.3,,,
01/02/2016 13:30,PRUMO_PM10,19.02,,,
01/02/2016 13:30,PRUMO_PTS,17.09,,,
01/02/2016 13:30,PRUMO_WS,6.43,,,
01/02/2016 13:30,PRUMO_WD,97.02,,,
01/02/2016 13:30,PRUMO_AT,30.97,,,
01/02/2016 13:30,PRUMO_RH,65.80,,,
01/02/2016 13:30,PRUMO_BP,1018.80,,,
01/02/2016 13:30,PRUMO_SR,1125.70,,,
01/02/2016 13:30,PRUMO_RAIN,0.00,,,
01/02/2016 14:30,PRUMO_TEMP,28.3,,,
01/02/2016 14:30,PRUMO_PM10,35.18,,,
01/02/2016 14:30,PRUMO_PTS,30.30,,,
01/02/2016 14:30,PRUMO_WS,6.05,,,
01/02/2016 14:30,PRUMO_WD,104.51,,,
01/02/2016 14:30,PRUMO_AT,31.17,,,
01/02/2016 14:30,PRUMO_RH,66.52,,,
01/02/2016 14:30,PRUMO_BP,1018.20,,,
01/02/2016 14:30,PRUMO_SR,1055.50,,,
01/02/2016 14:30,PRUMO_RAIN,0.00,,,
01/02/2016 15:30,PRUMO_TEMP,27.9,,,
01/02/2016 15:30,PRUMO_PM10,21.65,,,
01/02/2016 15:30,PRUMO_PTS,19.93,,,
01/02/2016 15:30,PRUMO_WS,6.52,,,
01/02/2016 15:30,PRUMO_WD,105.35,,,
01/02/2016 15:30,PRUMO_AT,30.83,,,
01/02/2016 15:30,PRUMO_RH,68.61,,,
01/02/2016 15:30,PRUMO_BP,1017.40,,,
01/02/2016 15:30,PRUMO_SR,922.02,,,
01/02/2016 15:30,PRUMO_RAIN,0.00,,,
01/02/2016 16:30,PRUMO_TEMP,27.7,,,
01/02/2016 16:30,PRUMO_PM10,15.87,,,
01/02/2016 16:30,PRUMO_PTS,13.81,,,
01/02/2016 16:30,PRUMO_WS,5.97,,,
01/02/2016 16:30,PRUMO_WD,108.83,,,
01/02/2016 16:30,PRUMO_AT,30.27,,,
01/02/2016 16:30,PRUMO_RH,72.17,,,
01/02/2016 16:30,PRUMO_BP,1016.80,,,
01/02/2016 16:30,PRUMO_SR,531.37,,,
01/02/2016 16:30,PRUMO_RAIN,0.00,,,
01/02/2016 17:30,PRUMO_TEMP,27.4,,,
01/02/2016 17:30,PRUMO_PM10,18.61,,,
01/02/2016 17:30,PRUMO_PTS,13.74,,,
01/02/2016 17:30,PRUMO_WS,5.26,,,
01/02/2016 17:30,PRUMO_WD,108.41,,,
01/02/2016 17:30,PRUMO_AT,29.51,,,
01/02/2016 17:30,PRUMO_RH,76.15,,,
01/02/2016 17:30,PRUMO_BP,1016.20,,,
01/02/2016 17:30,PRUMO_SR,452.00,,,
01/02/2016 17:30,PRUMO_RAIN,0.00,,,
01/02/2016 18:30,PRUMO_TEMP,27.2,,,
01/02/2016 18:30,PRUMO_PM10,15.90,,,
01/02/2016 18:30,PRUMO_PTS,12.62,,,
01/02/2016 18:30,PRUMO_WS,4.78,,,
01/02/2016 18:30,PRUMO_WD,103.93,,,
01/02/2016 18:30,PRUMO_AT,28.16,,,
01/02/2016 18:30,PRUMO_RH,82.16,,,
01/02/2016 18:30,PRUMO_BP,1015.90,,,
01/02/2016 18:30,PRUMO_SR,174.53,,,
01/02/2016 18:30,PRUMO_RAIN,0.00,,,
01/02/2016 19:30,PRUMO_TEMP,27.3,,,
01/02/2016 19:30,PRUMO_PM10,13.50,,,
01/02/2016 19:30,PRUMO_PTS,12.84,,,
01/02/2016 19:30,PRUMO_WS,4.33,,,
01/02/2016 19:30,PRUMO_WD,102.01,,,
01/02/2016 19:30,PRUMO_AT,26.77,,,
01/02/2016 19:30,PRUMO_RH,88.66,,,
01/02/2016 19:30,PRUMO_BP,1015.80,,,
01/02/2016 19:30,PRUMO_SR,10.92,,,
01/02/2016 19:30,PRUMO_RAIN,0.00,,,
01/02/2016 20:30,PRUMO_TEMP,28.1,,,
01/02/2016 20:30,PRUMO_PM10,10.89,,,
01/02/2016 20:30,PRUMO_PTS,11.55,,,
01/02/2016 20:30,PRUMO_WS,3.83,,,
01/02/2016 20:30,PRUMO_WD,101.97,,,
01/02/2016 20:30,PRUMO_AT,26.31,,,
01/02/2016 20:30,PRUMO_RH,89.06,,,
01/02/2016 20:30,PRUMO_BP,1016.00,,,
01/02/2016 20:30,PRUMO_SR,0.60,,,
01/02/2016 20:30,PRUMO_RAIN,0.00,,,
01/02/2016 21:30,PRUMO_TEMP,28.2,,,
01/02/2016 21:30,PRUMO_PM10,15.04,,,
01/02/2016 21:30,PRUMO_PTS,15.33,,,
01/02/2016 21:30,PRUMO_WS,3.53,,,
01/02/2016 21:30,PRUMO_WD,102.52,,,
01/02/2016 21:30,PRUMO_AT,26.19,,,
01/02/2016 21:30,PRUMO_RH,89.97,,,
01/02/2016 21:30,PRUMO_BP,1016.50,,,
01/02/2016 21:30,PRUMO_SR,0.58,,,
01/02/2016 21:30,PRUMO_RAIN,0.00,,,
01/02/2016 22:30,PRUMO_TEMP,28.2,,,
01/02/2016 22:30,PRUMO_PM10,13.60,,,
01/02/2016 22:30,PRUMO_PTS,14.74,,,
01/02/2016 22:30,PRUMO_WS,3.47,,,
01/02/2016 22:30,PRUMO_WD,103.58,,,
01/02/2016 22:30,PRUMO_AT,26.11,,,
